Brand,Year,Model,UsedOrNew,Transmission,EngineSize,DriveType,FuelType,FuelConsumptionPer100km,Kilometres,ExteriorColour,CylindersinEngine,BodyType,Seats,Price,City,State
Isuzu,2021,MU-X,USED,Automatic,3.0,4WD,Diesel,8.3,23424,Blue,4,SUV,7,66388,Lavington,NSW
Volkswagen,2016,Tiguan,USED,Automatic,1.4,Front,Premium,6.3,112272,Grey,4,SUV,5,23990,Nowra,NSW
Ford,2020,Ranger,USED,Automatic,3.2,4WD,Diesel,8.7,196922,White,5,Ute / Tray,5,30999,Traralgon,VIC
BMW,2018,X2,USED,Automatic,2.0,AWD,Diesel,5.1,72232,Blue,4,SUV,5,38830,Fyshwick,ACT
Mitsubishi,2020,Outlander,USED,Automatic,2.4,AWD,Unleaded,7.2,49191,White,4,SUV,7,31771,Maryville,NSW
Toyota,2018,C-HR,USED,Automatic,1.2,Front,Premium,5.5,62428,Black,4,SUV,5,29990,Wodonga,VIC
Hyundai,2019,I30,USED,Automatic,2.0,Front,Unleaded,7.4,36425,White,4,Hatchback,5,24490,Dandenong South,VIC
Kia,2010,Grand,USED,Automatic,3.8,Front,Unleaded,12.8,195900,Silver,6,Wagon,8,10990,Waratah,NSW
Ford,2019,Ranger,USED,Automatic,3.2,4WD,Diesel,8.9,190723,White,5,Ute / Tray,5,37999,Traralgon,VIC
Hyundai,2019,I30,USED,Automatic,2.0,Front,Unleaded,7.4,62969,White,4,Hatchback,5,25990,Wodonga,VIC
Suzuki,2022,Baleno,USED,Automatic,1.4,Front,Unleaded,5.4,17079,White,4,Hatchback,5,20670,Phillip,ACT
Honda,2015,Odyssey,USED,Automatic,2.4,Front,Unleaded,7.8,115957,Red,4,Wagon,7,27990,Ashmore,QLD
Holden,2020,Colorado,USED,Automatic,2.8,4WD,Diesel,8.6,97680,White,4,Ute / Tray,5,36999,Traralgon,VIC
Volkswagen,2019,Tiguan,USED,Automatic,2.0,AWD,Premium,7.5,60325,Silver,4,SUV,5,32990,Wodonga,VIC
Toyota,2013,Corolla,USED,Automatic,1.8,Front,Unleaded,6.6,119960,White,4,Hatchback,5,20990,East Maitland,NSW
BMW,2022,330I,USED,Automatic,2.0,Rear,Premium,7.0,5338,White,4,Wagon,5,79999,Traralgon,VIC
Audi,2017,Q5,USED,Automatic,2.0,AWD,Diesel,5.5,87663,Blue,4,SUV,5,41830,Fyshwick,ACT
Subaru,2013,XV,USED,Automatic,2.0,AWD,Unleaded,7.1,168651,Black,4,SUV,5,16990,Thomastown,VIC
Kia,2020,Carnival,USED,Automatic,2.2,Front,Diesel,7.6,60188,White,4,Wagon,8,39990,Nowra,NSW
GWM,2023,UTE,NEW,Automatic,2.0,4WD,Diesel,9.4,40,White,4,Ute / Tray,5,47490,Traralgon,VIC
Toyota,2019,Corolla,USED,Automatic,2.0,Front,Unleaded,6.0,57665,White,4,Hatchback,5,27990,Wodonga,VIC
Holden,2017,Commodore,USED,Automatic,3.0,Rear,Unleaded,8.6,116908,Blue,6,Wagon,5,20999,Traralgon,VIC
Skoda,2022,Karoq,DEMO,Automatic,1.4,Front,Premium,6.5,25,White,4,SUV,5,42760,Hamilton East,NSW
Volkswagen,2015,Golf,USED,Automatic,1.4,Front,Premium,5.3,70833,White,4,Wagon,5,19990,Wodonga,VIC
Jeep,2023,Grand,NEW,Automatic,3.6,4WD,-,9.9,24,Black,6,SUV,5,78825,Fyshwick,ACT
Volkswagen,2016,Tiguan,USED,Automatic,2.0,AWD,Premium,7.5,112390,White,4,SUV,5,21998,Cardiff,NSW
Mazda,2016,2,USED,Automatic,1.5,Front,Unleaded,5.5,133464,White,4,Hatchback,5,15999,Upper Ferntree Gully,VIC
Subaru,2019,Outback,USED,Automatic,2.0,AWD,Diesel,6.3,152908,White,4,SUV,5,26999,Traralgon,VIC
Toyota,2017,Hilux,USED,Automatic,2.8,4WD,Diesel,8.5,220382,Grey,4,Ute / Tray,5,34250,Mayfield West,NSW
HSV,2013,Clubsport,USED,Automatic,6.2,Rear,Premium,14.2,76221,Grey,8,Wagon,5,65990,Wodonga,VIC
Volkswagen,2019,Amarok,USED,Automatic,3.0,4WD,Diesel,8.9,56312,White,6,Ute / Tray,5,55990,Phillip,ACT
Hyundai,2004,Trajet,USED,Automatic,2.7,Front,Unleaded,12.0,260718,Red,6,Wagon,7,6990,Traralgon,VIC
Subaru,2015,Impreza,USED,Automatic,2.0,AWD,Unleaded,6.8,153709,White,4,Hatchback,5,15980,Maryville,NSW
Ford,2014,Territory,USED,Automatic,2.7,AWD,Diesel,8.8,152703,Silver,6,SUV,5,16990,Wangaratta,VIC
Honda,2021,Civic,USED,Automatic,1.5,Front,Unleaded,6.0,19415,White,4,Sedan,5,38990,Gateshead,NSW
Toyota,2018,Hilux,USED,Automatic,2.8,Rear,Diesel,8.1,125842,White,4,Ute / Tray,5,35999,Traralgon,VIC
Hyundai,2022,Santa,USED,Automatic,2.2,AWD,Diesel,6.1,3024,Silver,4,SUV,7,70321,Phillip,ACT
Toyota,2015,Hilux,USED,Manual,3.0,4WD,Diesel,8.2,231762,White,4,Ute / Tray,3,21990,Hamilton North,NSW
Toyota,2015,Yaris,USED,Automatic,1.3,Front,Unleaded,6.3,35929,Grey,4,Hatchback,5,19480,Burwood,VIC
Toyota,2023,Corolla,USED,Automatic,2.0,Front,Unleaded,6.0,35,White,4,Hatchback,5,37990,Raymond Terrace,NSW
Hyundai,2018,Kona,USED,Automatic,1.6,AWD,Unleaded,6.7,86853,White,4,SUV,5,29990,Bairnsdale,VIC
Kia,2015,Sorento,USED,Automatic,2.2,AWD,Diesel,7.8,99530,White,4,SUV,7,29986,East Maitland,NSW
Holden,2017,UTE,USED,Automatic,6.2,Rear,Unleaded,12.4,73218,Orange,8,Ute / Tray,2,64990,Seymour,VIC
Mitsubishi,2021,Outlander,USED,Automatic,2.4,AWD,Unleaded,7.2,59487,Red,4,SUV,7,33888,Narre Warren,VIC
Mitsubishi,2020,ASX,USED,Automatic,2.0,Front,Unleaded,7.6,59466,Red,4,SUV,5,25980,Gungahlin,ACT
Hyundai,2018,Tucson,USED,Automatic,2.0,Front,Unleaded,7.9,26702,Red,4,SUV,5,29990,Bennetts Green,NSW
Mazda,2017,BT-50,USED,Automatic,3.2,4WD,Diesel,8.9,200460,White,5,Ute / Tray,4,26990,Bairnsdale,VIC
Volkswagen,2018,Amarok,USED,Automatic,3.0,4WD,Diesel,7.8,129623,White,6,Ute / Tray,5,36950,Rutherford,NSW
Hyundai,2013,I20,USED,Automatic,1.4,Front,Unleaded,6.4,94024,-,4,Hatchback,5,13989,Dandenong,VIC
Holden,2009,Commodore,USED,Automatic,3.6,Rear,Unleaded,11.6,193454,Blue,6,Ute / Tray,2,17990,Shepparton,VIC
Toyota,2013,Corolla,USED,Manual,1.8,Front,Unleaded,7.1,58590,Orange,4,Hatchback,5,16700,Maryville,NSW
Volkswagen,2012,Passat,USED,Automatic,3.6,AWD,Premium,9.7,138178,Grey,6,Sedan,5,14988,Alphington,VIC
Toyota,2022,Hilux,USED,Automatic,2.8,4WD,Diesel,8.4,11794,White,4,Ute / Tray,5,67880,Fyshwick,ACT
Mitsubishi,2012,Lancer,USED,Manual,2.0,Front,Unleaded,6.9,205498,White,4,Sedan,5,9990,Kurri Kurri,NSW
Mazda,2018,3,USED,Automatic,2.0,Front,Unleaded,5.7,140807,White,4,Sedan,5,19989,Dandenong,VIC
Toyota,2018,Landcruiser,USED,Automatic,4.5,4WD,Diesel,9.5,123414,Grey,8,SUV,7,92990,Shepparton,VIC
Holden,2017,Colorado,USED,Automatic,2.8,Rear,Diesel,8.8,47210,White,4,Ute / Tray,2,29990,Hamilton North,NSW
Kia,2020,Cerato,USED,Automatic,2.0,Front,Unleaded,7.4,23493,White,4,Hatchback,5,27490,Shepparton,VIC
Opel,2013,Astra,USED,Automatic,1.6,Front,Premium,7.4,102465,Blue,4,Wagon,5,11700,Hume,ACT
Kia,2012,Grand,USED,Automatic,3.5,Front,Unleaded,10.9,195273,Grey,6,Wagon,8,13499,Bayswater,VIC
Suzuki,2013,Grand,USED,Automatic,2.4,Rear,Unleaded,9.5,112100,White,4,SUV,5,15990,Hamilton,NSW
Toyota,2015,Yaris,USED,Automatic,1.5,Front,Unleaded,6.3,14198,Red,4,Hatchback,5,21950,Mulgrave,VIC
Toyota,2019,RAV4,USED,Automatic,2.0,Front,Unleaded,6.5,67327,White,4,SUV,5,36990,Cessnock,NSW
Mitsubishi,2021,ASX,USED,Automatic,2.0,Front,Unleaded,7.6,40663,White,4,SUV,5,28995,Lismore,NSW
Honda,2006,Civic,USED,Automatic,1.8,Front,Unleaded,7.2,98675,Red,4,Sedan,5,9999,Ashmore,QLD
Nissan,2011,X-Trail,USED,Manual,2.5,4WD,Unleaded,9.1,248318,Grey,4,SUV,5,8549,Fyshwick,ACT
Suzuki,2009,Grand,USED,Automatic,2.4,4WD,Unleaded,9.9,207005,White,4,SUV,5,8800,Beresfield,NSW
Holden,2016,Commodore,USED,Manual,3.6,Rear,Unleaded,9.7,66518,Blue,6,Sedan,5,28999,Berwick,VIC
Mazda,2018,CX-5,USED,Automatic,2.5,AWD,Unleaded,7.5,72286,White,4,SUV,5,32995,Lismore,NSW
Nissan,2016,Navara,USED,Manual,2.3,Rear,Diesel,6.6,101628,Silver,4,Ute / Tray,2,23986,East Maitland,NSW
Mitsubishi,2013,Lancer,USED,Manual,2.0,Front,Unleaded,6.9,66039,Red,4,Sedan,5,12990,Thomastown,VIC
GWM,2022,Haval,DEMO,Automatic,2.0,AWD,Premium,9.8,10,Black,4,SUV,5,42490,Belconnen,ACT
Toyota,2016,Hilux,USED,Automatic,2.7,Rear,Unleaded,10.9,81522,White,4,Ute / Tray,2,25995,Lismore,NSW
Toyota,2012,86,USED,Manual,2.0,Rear,Premium,7.8,49794,Red,4,Coupe,4,27888,HEIDELBERG,VIC
Mitsubishi,2021,ASX,USED,Automatic,2.0,Front,Unleaded,7.6,43898,White,4,SUV,5,27990,Cessnock,NSW
Toyota,2017,Landcruiser,USED,Automatic,2.8,4WD,Diesel,8.0,50267,White,4,SUV,7,68990,Vermont,VIC
Mazda,2014,3,USED,Automatic,2.0,Front,Unleaded,5.7,172889,Red,4,Sedan,5,14990,South Nowra,NSW
Honda,2018,Civic,USED,Automatic,1.5,Front,Unleaded,6.0,179525,White,4,Sedan,5,22830,Fyshwick,ACT
Subaru,2015,Forester,USED,Automatic,2.0,AWD,Diesel,6.4,63506,White,4,SUV,5,25990,Tweed Heads South,NSW
Audi,2018,A3,USED,Automatic,2.0,Front,Premium,5.8,135327,Silver,4,Sedan,5,25990,Dandenong,VIC
Holden,2016,Captiva,USED,Automatic,2.2,AWD,Diesel,8.1,134548,Brown,4,SUV,7,22990,Warners Bay,NSW
Holden,2016,Commodore,USED,Automatic,6.2,Rear,Premium,11.8,105138,Grey,8,Wagon,5,54990,Shepparton,VIC
Subaru,2013,Liberty,USED,Automatic,2.5,AWD,Premium,7.9,149825,Grey,4,Sedan,5,16990,Pakenham,VIC
Toyota,2018,Camry,USED,Automatic,2.5,Front,Unleaded,7.8,95034,Brown,4,Sedan,5,25300,Phillip,ACT
Hyundai,2008,Getz,USED,Automatic,1.6,Front,Unleaded,7.1,125173,Red,4,Hatchback,5,8990,Traralgon,VIC
Hyundai,2012,IX35,USED,Manual,2.0,Front,Unleaded,8.5,158121,Silver,4,SUV,5,8990,Edgeworth,NSW
Kia,2011,Sportage,USED,Automatic,2.0,Front,Unleaded,8.8,97196,Silver,4,SUV,5,16670,Preston,VIC
Ford,2014,Territory,USED,Automatic,4.0,Rear,Unleaded,10.6,285430,Grey,6,SUV,5,12490,Belmont,NSW
Subaru,2016,XV,USED,Automatic,2.0,AWD,Unleaded,7.1,131276,Black,4,SUV,5,20999,Traralgon,VIC
Mazda,2015,3,USED,Automatic,2.0,Front,Unleaded,5.8,57451,Silver,4,Hatchback,5,23990,Ringwood,VIC
Ford,2009,Fiesta,USED,Manual,1.6,Front,Unleaded,6.1,95532,Green,4,Hatchback,5,6888,Phillip,ACT
Toyota,2016,Kluger,USED,Automatic,3.5,Front,Unleaded,10.2,137000,Black,6,SUV,7,32999,Dandenong,VIC
Mini,2015,Cooper,USED,Manual,2.0,Front,Premium,6.0,98710,Black,4,Hatchback,5,24490,Mayfield West,NSW
Holden,2014,Commodore,USED,Automatic,3.0,Rear,Unleaded,8.3,98689,White,6,Sedan,5,19990,Echuca,VIC
Jeep,2015,Compass,USED,Automatic,2.4,4WD,Premium,8.6,79800,Black,4,SUV,5,14990,New Lambton,NSW
Toyota,2018,C-HR,USED,Automatic,1.2,Front,Premium,5.5,49919,Red,4,SUV,5,32950,Dandenong South,VIC
Hyundai,2012,I20,USED,Automatic,1.4,Front,Unleaded,6.4,143949,Red,4,Hatchback,5,12490,Ringwood,VIC
Subaru,2018,XV,USED,Automatic,2.0,AWD,Unleaded,7.0,35170,Orange,4,SUV,5,32830,Fyshwick,ACT
Isuzu,2022,MU-X,USED,Automatic,3.0,4WD,Diesel,8.3,28910,White,4,SUV,7,69990,Seymour,VIC
Nissan,2012,Dualis,USED,Automatic,2.0,Front,Unleaded,8.2,157645,Black,4,SUV,5,13990,Warners Bay,NSW
Mercedes-Benz,2019,GLA180,USED,Automatic,1.6,Front,Premium,5.7,14553,Grey,4,SUV,5,46988,Springvale,VIC
Toyota,2018,Hilux,USED,Automatic,2.8,4WD,Diesel,8.5,211622,Grey,4,Ute / Tray,5,35999,Traralgon,VIC
Volkswagen,2014,Amarok,USED,Automatic,2.0,4WD,Diesel,8.3,272740,Brown,4,Ute / Tray,5,16913,Cardiff,NSW
Subaru,2011,Forester,USED,Automatic,2.5,AWD,Unleaded,9.3,112227,Silver,4,SUV,5,15888,Preston,VIC
Toyota,2018,C-HR,USED,Automatic,1.2,Front,Premium,5.5,87616,Blue,4,SUV,5,25980,Phillip,ACT
Toyota,2006,HiAce,USED,Automatic,2.7,Rear,Unleaded,0.0,312315,White,4,People Mover,14,19913,Cardiff,NSW
Mazda,2018,6,USED,Automatic,2.5,Front,Unleaded,6.6,45353,Red,4,Sedan,5,30990,Pakenham,VIC
Holden,2016,Captiva,USED,Automatic,2.2,AWD,Diesel,8.1,120274,Brown,4,SUV,7,19950,Echuca,VIC
Toyota,2019,RAV4,USED,Automatic,2.0,Front,Unleaded,6.5,145518,Silver,4,SUV,5,33999,Dandenong,VIC
Nissan,2006,Patrol,USED,Automatic,4.8,4WD,Unleaded,17.2,228460,Silver,6,SUV,7,20990,Mayfield West,NSW
Toyota,2018,C-HR,USED,Automatic,1.2,Front,Premium,5.5,77821,White,4,SUV,5,29250,Phillip,ACT
Subaru,2018,XV,USED,Automatic,2.0,AWD,Unleaded,7.0,48244,Grey,4,SUV,5,34990,Seymour,VIC
Haval,2018,H6,USED,Automatic,2.0,Front,Premium,9.8,68479,Silver,4,SUV,5,21990,Mayfield West,NSW
Toyota,2009,Aurion,USED,Automatic,3.5,Front,Unleaded,9.9,162715,Silver,6,Sedan,5,12990,Ringwood,VIC
Holden,2014,UTE,USED,Automatic,3.6,Rear,Unleaded,9.9,209054,White,6,Ute / Tray,2,17999,Nowra,NSW
Kia,2011,Sorento,USED,Automatic,2.2,AWD,Diesel,7.4,185010,Grey,4,SUV,7,19990,Traralgon,VIC
Honda,2022,CR-V,USED,Automatic,1.5,AWD,Unleaded,7.4,14757,Silver,4,SUV,5,44800,Phillip,ACT
Ford,2014,Ranger,USED,Automatic,3.2,4WD,Diesel,9.6,214634,Grey,5,Ute / Tray,5,27986,Wickham,NSW
Audi,2018,A5,USED,Automatic,2.0,Front,Premium,5.5,97167,Black,4,Hatchback,4,44990,Berwick,VIC
Subaru,2020,Forester,USED,Automatic,2.5,AWD,Unleaded,7.4,34266,Blue,4,SUV,5,42999,Traralgon,VIC
Ford,2016,Ranger,USED,Automatic,3.2,4WD,Diesel,8.8,137497,White,5,Ute / Tray,5,36999,Hamilton,NSW
Mitsubishi,2016,Pajero,USED,Automatic,3.2,4WD,Diesel,9.0,165240,White,4,SUV,7,32490,Phillip,ACT
Hyundai,2018,I30,USED,Automatic,1.6,Front,Diesel,4.7,77899,White,4,Hatchback,5,23999,Traralgon,VIC
Holden,2011,Commodore,USED,Automatic,3.6,Rear,Unleaded,9.9,120035,Black,6,Ute / Tray,2,19800,Ferntree Gully,VIC
Holden,2002,Commodore,USED,Automatic,3.8,Rear,Unleaded,11.0,182777,White,6,Sedan,5,6997,Maryville,NSW
Jeep,2014,Compass,USED,Manual,2.0,Rear,Premium,7.6,129898,White,4,SUV,5,12900,Nunawading,VIC
Isuzu,2019,D-MAX,USED,Automatic,3.0,4WD,Diesel,7.7,108966,White,4,Ute / Tray,5,41800,Phillip,ACT
Mazda,2018,3,USED,Automatic,2.5,Front,Unleaded,6.1,72288,White,4,Hatchback,5,26999,Traralgon,VIC
Mazda,2015,2,USED,Automatic,1.5,Front,Unleaded,4.9,94423,Black,4,Hatchback,5,19990,Gateshead,NSW
Nissan,2014,Pulsar,USED,Automatic,1.8,Front,Unleaded,6.7,153857,Grey,4,Hatchback,5,12990,Southport,QLD
Kia,2011,RIO,USED,Manual,1.4,Front,Unleaded,5.7,164458,White,4,Hatchback,5,9888,Epsom,VIC
Jeep,2003,Wrangler,USED,Manual,4.0,4WD,Unleaded,14.0,180604,Yellow,6,SUV,4,13990,Cardiff,NSW
Holden,2018,Equinox,USED,Automatic,2.0,AWD,Premium,8.4,94017,Grey,4,SUV,5,29999,Seymour,VIC
Hyundai,2023,Kona,DEMO,Automatic,2.0,Front,Premium,9.0,789,White,4,SUV,5,51490,Belconnen,ACT
Renault,2015,Kangoo,USED,Manual,1.5,Front,Diesel,5.2,174341,White,4,Commercial,2,12990,Hamilton North,NSW
Subaru,2009,Liberty,USED,Manual,2.5,AWD,Premium,9.8,249096,Black,4,Sedan,5,14990,Thomastown,VIC
Nissan,2021,Navara,USED,Automatic,2.3,4WD,Diesel,7.9,93473,White,4,Ute / Tray,5,42990,Seymour,VIC
Kia,2015,Sorento,USED,Automatic,2.2,AWD,Diesel,7.8,114620,White,4,SUV,7,25890,Burwood,VIC
Porsche,2007,911,USED,Manual,3.6,Rear,Premium,19.8,17648,White,6,Coupe,2,309911,Fyshwick,ACT
Ford,2017,Ranger,USED,Automatic,3.2,4WD,Diesel,9.0,88001,Silver,5,Ute / Tray,5,43490,Mayfield West,NSW
Toyota,2015,Hilux,USED,Automatic,2.8,Rear,Diesel,8.1,148828,White,4,Ute / Tray,5,30500,Dandenong,VIC
Nissan,2015,X-Trail,USED,Automatic,2.5,Front,Unleaded,7.9,158419,White,4,SUV,5,19990,Vermont,VIC
Toyota,2021,Landcruiser,USED,Automatic,2.8,4WD,Diesel,7.9,26441,White,4,SUV,7,73999,Traralgon,VIC
Holden,2011,Caprice,USED,Automatic,3.6,Rear,Unleaded,10.3,196353,Grey,6,Sedan,5,15990,Warners Bay,NSW
Mercedes-Benz,2015,GLC250,USED,Automatic,2.0,AWD,Premium,7.2,73615,Silver,4,SUV,5,49800,Mulgrave,VIC
Toyota,2022,Landcruiser,USED,Automatic,2.8,4WD,Diesel,7.9,13578,Silver,4,SUV,7,92990,Moruya,NSW
Ford,2016,Ranger,USED,Automatic,3.2,4WD,Diesel,9.0,187296,Silver,5,Ute / Tray,5,37888,South Nowra,NSW
Hyundai,2019,I30,USED,Automatic,2.0,Front,Unleaded,7.4,60195,Blue,4,Hatchback,5,19990,Tweed Heads South,NSW
Hyundai,2016,Santa,USED,Automatic,2.2,AWD,Diesel,7.8,178893,Black,4,SUV,7,25999,Traralgon,VIC
Nissan,2015,Patrol,USED,Automatic,3.0,4WD,Diesel,11.8,107835,White,4,SUV,7,43885,Rutherford,NSW
Ford,2018,Ranger,USED,Automatic,2.2,Rear,Diesel,7.8,103843,White,4,Ute / Tray,5,28999,Traralgon,VIC
Hyundai,2018,Sonata,USED,Automatic,2.4,Front,Unleaded,8.3,63045,Grey,4,Sedan,5,23730,Greenway,ACT
Nissan,2001,Navara,USED,Manual,3.0,4WD,Unleaded,0.0,235256,White,6,Ute / Tray,5,8990,Edgeworth,NSW
Holden,2014,Barina,USED,Automatic,1.6,Front,Unleaded,6.6,22144,White,4,Hatchback,5,14413,Cardiff,NSW
Toyota,2017,Corolla,USED,Automatic,1.8,Front,Unleaded,6.6,48051,White,4,Sedan,5,28470,Vermont,VIC
Toyota,2012,Landcruiser,USED,Automatic,3.0,4WD,Diesel,8.5,185065,White,4,SUV,5,29999,Labrador,QLD
Holden,2016,Colorado,USED,Automatic,2.8,4WD,Diesel,9.4,108103,White,4,SUV,7,27800,Boolaroo,NSW
Mazda,2012,BT-50,USED,Automatic,3.2,4WD,Diesel,9.2,199985,Silver,5,Ute / Tray,5,26990,Traralgon,VIC
Nissan,2011,Patrol,USED,Manual,3.0,4WD,Diesel,10.9,175292,White,4,SUV,7,29999,Labrador,QLD
Toyota,2002,Tarago,USED,Automatic,2.4,Front,Unleaded,10.0,332498,White,4,Wagon,8,7910,Greenway,ACT
Holden,2013,Commodore,USED,Manual,3.6,Rear,Unleaded,9.7,97188,Black,6,Sedan,5,21800,Boolaroo,NSW
Land,2016,Rover,USED,Automatic,2.2,AWD,Diesel,6.0,85727,White,4,SUV,5,31990,Alphington,VIC
Mazda,2014,BT-50,USED,Manual,3.2,4WD,Diesel,8.9,210302,Grey,5,Ute / Tray,4,26990,Traralgon,VIC
Nissan,2012,Micra,USED,Automatic,1.2,Front,Unleaded,6.5,14702,Silver,3,Hatchback,5,12990,Ringwood,VIC
Kia,2019,Stinger,USED,Automatic,2.0,Rear,Unleaded,8.8,110787,Silver,4,Sedan,5,41986,East Maitland,NSW
Volkswagen,2022,T-Cross,USED,Automatic,1.0,Front,Premium,5.4,9955,Blue,3,SUV,5,30999,Ferntree Gully,VIC
Ford,2011,Territory,USED,Automatic,2.7,Rear,Diesel,8.2,173093,White,6,SUV,5,11990,Forbes,NSW
Suzuki,2021,Baleno,USED,Automatic,1.4,Front,Unleaded,5.4,12267,White,4,Hatchback,5,21913,Cardiff,NSW
Mazda,2018,BT-50,USED,Automatic,3.2,4WD,Diesel,10.0,78142,White,5,Ute / Tray,5,44990,Echuca,VIC
Toyota,2012,Kluger,USED,Automatic,3.5,Front,Unleaded,11.0,101003,Grey,6,SUV,7,23990,Kelso,NSW
Hyundai,2021,Tucson,USED,Automatic,2.0,Front,Unleaded,8.1,50946,White,4,SUV,5,34990,Preston,VIC
Toyota,2009,Hilux,USED,Automatic,3.0,4WD,Diesel,9.5,191468,White,4,Ute / Tray,5,22913,Cardiff,NSW
Mitsubishi,2021,Mirage,USED,Automatic,1.2,Front,Unleaded,4.7,12090,Yellow,3,Hatchback,5,18999,Traralgon,VIC
Mitsubishi,2021,Pajero,USED,Automatic,3.2,4WD,Diesel,9.1,24782,White,4,SUV,7,54990,Rutherford,NSW
Jeep,2015,Grand,USED,Automatic,3.0,4WD,Diesel,7.5,155871,White,6,SUV,5,29999,Ringwood,VIC
Ford,2022,Transit,USED,Automatic,2.0,Front,Diesel,7.6,10,White,4,Commercial,3,59890,Hamilton East,NSW
Hyundai,2015,Tucson,USED,Automatic,1.6,AWD,Unleaded,7.7,79065,Blue,4,SUV,5,26990,Taree,NSW
Holden,2016,Captiva,USED,Automatic,2.2,AWD,Diesel,8.1,86904,Silver,4,SUV,7,18990,Ashmore,QLD
Mitsubishi,2006,380,USED,Automatic,3.8,Front,Unleaded,10.8,241541,Red,6,Sedan,5,6284,Traralgon,VIC
Toyota,2010,Landcruiser,USED,Manual,3.0,4WD,Diesel,8.8,336100,Black,4,SUV,7,25990,Hamilton,NSW
LDV,2017,D90,USED,Automatic,2.0,Rear,Unleaded,10.2,40500,White,4,SUV,7,28990,New Lambton,NSW
Nissan,2016,X-Trail,USED,Automatic,2.5,Front,Unleaded,7.9,145000,Grey,4,SUV,5,23990,Pakenham,VIC
Mazda,2015,CX-5,USED,Automatic,2.0,Front,Unleaded,6.4,50301,-,4,SUV,5,25990,Seymour,VIC
BMW,2018,X3,USED,Automatic,2.0,4WD,Diesel,5.7,111153,Blue,4,SUV,5,44990,Maitland,NSW
Renault,2020,Megane,USED,Automatic,1.8,Front,Premium,7.5,33918,White,4,Hatchback,5,40970,Greenway,ACT
Hyundai,2020,Iload,USED,Automatic,2.5,Rear,Diesel,8.8,45109,White,4,Commercial,3,42999,Ferntree Gully,VIC
Suzuki,2015,Jimny,USED,Manual,1.3,4WD,Unleaded,7.3,64095,White,4,SUV,4,28990,Gateshead,NSW
Mazda,2015,CX-9,USED,Automatic,3.7,Front,Unleaded,11.0,201318,Blue,6,SUV,7,16999,Labrador,QLD
Nissan,2019,Navara,USED,Manual,2.3,4WD,Diesel,6.5,33104,Grey,4,Ute / Tray,5,47990,Hamilton,NSW
Ford,2018,Ranger,USED,Automatic,2.2,4WD,Diesel,8.0,235594,White,4,Ute / Tray,5,25999,Traralgon,VIC
Subaru,2009,Forester,USED,Automatic,2.5,AWD,Unleaded,9.6,132816,Black,4,SUV,5,15990,Ringwood,VIC
Mitsubishi,2016,Triton,USED,Manual,2.4,4WD,Diesel,7.2,110134,White,4,Ute / Tray,5,26913,Cardiff,NSW
Subaru,2015,BRZ,USED,Automatic,2.0,Rear,Premium,7.1,41481,Grey,4,Coupe,4,29910,Greenway,ACT
Toyota,2013,Landcruiser,USED,Automatic,3.0,4WD,Diesel,8.5,144196,White,4,SUV,7,37800,Boolaroo,NSW
Nissan,2020,Navara,USED,Automatic,2.3,4WD,Diesel,7.0,94863,Grey,4,Ute / Tray,5,56990,Seymour,VIC
Isuzu,2015,D-MAX,USED,Automatic,3.0,4WD,Diesel,8.1,248327,White,4,Ute / Tray,5,27913,Cardiff,NSW
Mitsubishi,2019,Triton,USED,Manual,2.4,4WD,Diesel,7.9,76641,White,4,Ute / Tray,5,39990,Gateshead,NSW
Toyota,2017,Camry,USED,Automatic,2.5,Front,Unleaded,7.9,133481,Silver,4,Sedan,5,22990,Coburg North,VIC
Holden,2013,Commodore,USED,Automatic,3.0,Rear,Unleaded,8.3,121248,Silver,6,Sedan,5,16990,Mayfield West,NSW
Hyundai,2019,Santa,USED,Automatic,2.2,AWD,Diesel,7.5,69141,Grey,4,SUV,7,39930,Greenway,ACT
Mitsubishi,2018,Triton,USED,Automatic,2.4,4WD,Diesel,7.6,99214,White,4,Ute / Tray,5,39888,Echuca,VIC
BMW,2013,328I,USED,Automatic,2.0,Rear,Premium,6.3,171266,White,4,Sedan,5,19788,Ringwood,VIC
Mazda,2019,CX-8,USED,Automatic,2.2,AWD,Diesel,6.0,160837,White,4,SUV,7,36771,Maryville,NSW
Ford,2017,Ranger,USED,Automatic,3.2,4WD,Diesel,9.0,176124,Black,5,Ute / Tray,5,44490,Cessnock,NSW
Subaru,2009,Liberty,USED,Automatic,2.5,AWD,Premium,8.4,173472,Blue,4,Sedan,5,10990,Coburg North,VIC
Mazda,2011,6,USED,Automatic,2.5,Front,Unleaded,8.9,63894,Blue,4,Wagon,5,14655,Dandenong,VIC
Holden,2017,Colorado,USED,Automatic,2.8,4WD,Diesel,9.1,179394,White,4,Ute / Tray,5,24990,Hamilton North,NSW
Toyota,2003,Landcruiser,USED,Automatic,4.0,4WD,Unleaded,13.8,226054,Silver,6,SUV,8,23490,Ringwood,VIC
Volkswagen,2022,T-Cross,NEW,Automatic,1.0,Front,Premium,5.4,23,Blue,3,SUV,5,40850,Taree,NSW
Subaru,2009,Liberty,USED,Automatic,2.5,AWD,Premium,8.4,250729,Blue,4,Sedan,5,8355,Dandenong,VIC
Toyota,2019,Landcruiser,USED,Manual,4.5,4WD,Diesel,10.7,131998,Silver,8,Ute / Tray,5,109990,East Maitland,NSW
